year,school,over_500,srs,pace,o_rtg,3pa_rate,ts_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,orb_percent
2019-20,Alabama,TRUE,11.12,76.1,106,0.489,0.553,49.7,51.6,8.2,10.4,16.7,29.8
2019-20,Albany (NY),FALSE,-8.78,69.7,95,0.438,0.518,49.8,56.4,8,7.9,17.5,24.1
2019-20,Alcorn State,TRUE,-14.64,72.6,102.5,0.399,0.536,51.3,51.5,10.9,8.4,17.1,30.2
2019-20,American,TRUE,-4.37,69,103.4,0.348,0.543,48.5,48.2,11.5,9.3,15.7,26.5
2019-20,Appalachian State,TRUE,-0.81,68.6,99.3,0.388,0.524,49.7,49.2,10.8,6.5,17,27.7
2019-20,Arizona State,TRUE,11.46,73.7,100.1,0.369,0.521,48.5,42.3,10.9,9.4,15.7,26.5
2019-20,Arizona,TRUE,19.49,70.3,107.9,0.347,0.546,52.5,57.9,9.5,10.6,14.5,30.7
2019-20,Little Rock,TRUE,2.27,70.2,104.4,0.328,0.566,52.2,59.5,9.8,10.4,19.3,30.7
2019-20,Arkansas-Pine Bluff,FALSE,-21.65,67.6,79.3,0.289,0.462,48.9,49,10.6,9.8,23.3,27.9
2019-20,Arkansas State,TRUE,-2.92,68.5,102.4,0.317,0.537,49.3,58.9,10,7.6,16.5,28.8
2019-20,Arkansas,TRUE,13.46,71.4,104.5,0.399,0.553,45.2,47.2,10.9,10.3,14.4,21.5
2019-20,Army,TRUE,-9.1,69.7,100.9,0.37,0.545,48.6,59.3,7.9,4.6,15.4,20
2019-20,Auburn,TRUE,15.04,70.4,108.2,0.441,0.536,53.7,49.1,8.9,12.9,15,35.3
2019-20,Austin Peay,TRUE,-0.98,69.9,108.9,0.331,0.552,52.1,48.7,9.4,8.2,15.6,33.1
2019-20,Ball State,TRUE,4.12,69.4,100.2,0.48,0.536,51,55.7,9.6,9,17,25.3
2019-20,Baylor,TRUE,20.13,66.6,106.4,0.369,0.523,52.5,54.1,12.2,12.5,14.9,35.7
2019-20,Belmont,TRUE,4.3,72.8,109.4,0.438,0.572,50.5,61.3,10.4,8,14.6,24.9
2019-20,Bethune-Cookman,TRUE,-10.16,75,98.3,0.313,0.515,50.5,46.3,9.5,7.5,17.6,30.6
2019-20,Binghamton,FALSE,-15.03,69.4,99.6,0.479,0.517,47.1,47.3,7.5,7.9,15.5,25.6
2019-20,Boise State,TRUE,8.59,70,106.5,0.421,0.56,51.5,50.2,8,4.1,15.5,25.9
2019-20,Boston College,FALSE,1.82,69.6,92.4,0.405,0.492,46.4,54.3,11,7.1,17.3,25.4
2019-20,Boston University,TRUE,-1.87,66.8,105,0.344,0.534,52.1,46.8,8.1,6.1,14.6,28.9
2019-20,Bowling Green State,TRUE,0.47,71.6,103.2,0.364,0.517,51.1,46.2,7.6,6.1,13.3,28.7
2019-20,Bradley,TRUE,5.33,67.3,105.7,0.313,0.536,53.5,52.4,7.1,12.5,14.9,31.5
2019-20,Brigham Young,TRUE,16.93,69.7,112.8,0.414,0.603,49.6,58.4,8.2,5.4,14.3,20.5
2019-20,Brown,TRUE,-4.45,70.2,95.4,0.381,0.497,52.1,48.6,9.4,11.9,18.2,32.3
2019-20,Bryant,FALSE,-6.7,70.7,100,0.433,0.513,52,55,9.1,11.3,17.2,31.6
2019-20,Bucknell,FALSE,-7.73,69.9,96.7,0.418,0.521,47.9,50,10.2,9.4,17,24
2019-20,Buffalo,TRUE,1.8,74.7,104.5,0.378,0.519,52.5,51,10.3,11.1,15.3,35
2019-20,Butler,TRUE,15.56,64.6,105.7,0.368,0.553,53.3,50.9,8.2,7.8,15.4,29.4
2019-20,Cal Poly,FALSE,-10,68.8,95.4,0.34,0.516,46.9,43.9,9,6.9,17.2,23
2019-20,Cal State Bakersfield,FALSE,-7.11,66,101.1,0.272,0.509,54.7,46.2,9.3,10.2,16.9,36.1
2019-20,Cal State Fullerton,FALSE,-6.79,69.5,96.8,0.338,0.521,48,47.7,7.2,7.7,16.6,22.8
2019-20,Cal State Northridge,FALSE,-6.37,71.4,106.6,0.339,0.551,47.3,51.2,7.9,8.7,14.1,25.7
2019-20,California Baptist,TRUE,-1.99,70.5,111.5,0.431,0.567,54.8,53.9,5.8,8.5,15.4,32.4
2019-20,UC Davis,FALSE,-4.7,68.4,105.7,0.369,0.573,48.3,50.1,8.4,5.3,16.7,23.4
2019-20,UC Irvine,TRUE,3.73,69.1,107.1,0.298,0.555,56.7,53.5,9.3,9.9,17.2,35.3
2019-20,UC Riverside,TRUE,-3.63,64.4,99.5,0.423,0.535,54.2,53,7.7,7.5,17.9,27.6
2019-20,UC Santa Barbara,TRUE,-0.57,64.9,108.6,0.35,0.559,53.6,56.2,7.3,7.2,15.7,32.2
2019-20,California,FALSE,3.2,65.7,95.1,0.284,0.514,49.6,41.5,6.1,7.4,17.2,24.8
2019-20,Campbell,FALSE,-8.51,67.2,101.9,0.415,0.558,47.6,59.2,10.7,8.3,17.3,22.2
2019-20,Canisius,FALSE,-7.6,70.3,97.6,0.343,0.516,48.9,56.1,10.1,7.1,17.7,28.9
2019-20,Central Arkansas,FALSE,-11.26,75.9,96.1,0.404,0.528,50.3,58,6.8,12.7,20,28.4
2019-20,Central Connecticut State,FALSE,-20.33,70.7,89.3,0.316,0.486,44.8,44.4,9.1,9.4,17.9,23.3
2019-20,Central Florida,TRUE,5.13,68.7,99.5,0.385,0.526,49.3,54.7,9.4,8,17.4,28.8
2019-20,Central Michigan,FALSE,-3.4,75,104,0.375,0.531,48.8,42.4,12.1,6.8,14.7,27.9
2019-20,Charleston Southern,FALSE,-13.14,68.6,99.2,0.428,0.528,46.3,53.5,8.6,7,16.2,22.8
2019-20,Charlotte,TRUE,0.46,66.6,98.2,0.368,0.55,49.9,52.3,11.3,10.5,18.7,21.4
2019-20,Chattanooga,TRUE,0.39,68.2,106.6,0.413,0.556,51.7,52.5,7,4.1,15.4,26.8
2019-20,Chicago State,FALSE,-28.2,70.3,87.4,0.351,0.516,45.9,50.3,7.1,7.2,22.9,22.6
2019-20,Cincinnati,TRUE,12.33,68.9,102.2,0.361,0.536,52.5,57.3,9.2,12.5,17.5,32
2019-20,The Citadel,FALSE,-13.82,75.6,97.7,0.469,0.538,46.9,54.8,8.8,7.9,17.9,22.8
2019-20,Clemson,TRUE,10.26,66.6,98.7,0.464,0.528,49.3,54.6,10.1,7.8,16.5,23.3
2019-20,Cleveland State,FALSE,-11.16,68.9,92.4,0.23,0.489,49.2,51.4,11.1,7.5,18.8,32
2019-20,Coastal Carolina,FALSE,-0.83,74,105.4,0.354,0.545,54.1,48.7,10.2,8.7,18.3,35.9
2019-20,Colgate,TRUE,1.47,68.8,110.3,0.46,0.557,51,52.7,8.8,7.9,13.7,28
2019-20,College of Charleston,TRUE,0.53,66.9,105,0.398,0.548,47.4,44.6,10,7.2,14.4,22.9
2019-20,Colorado State,TRUE,6.7,69.7,106.8,0.393,0.569,52,59.1,9.2,5.8,16.4,26.5
2019-20,Colorado,TRUE,14.91,68.2,103.2,0.386,0.544,53.9,54.3,8.3,7.9,16.8,30.2
2019-20,Columbia,FALSE,-10.19,69.6,94,0.369,0.494,47.1,44.1,7.8,8.4,14.3,20.4
2019-20,Connecticut,TRUE,11.15,69,102.3,0.358,0.521,51.9,51.2,10,15,16.8,34.1
2019-20,Coppin State,FALSE,-14.36,74.4,90.7,0.47,0.487,47.4,42.8,9,8.1,17.1,23.4
2019-20,Cornell,FALSE,-8.37,66.2,100.3,0.393,0.531,47.8,56.8,10,8.5,15.4,24.8
2019-20,Creighton,TRUE,17.24,70,111.5,0.426,0.58,48.5,56.5,9.3,6.6,13.9,23.6
2019-20,Dartmouth,FALSE,-4.17,66.6,97.2,0.398,0.53,51.3,52,6.9,8,16.5,20.7
2019-20,Davidson,TRUE,8.85,65.4,108.5,0.445,0.569,50.4,55.9,8.2,7.7,14.7,24.7
2019-20,Dayton,TRUE,19.17,67.9,116.4,0.39,0.619,52.5,60.3,8.3,9.2,15.8,26.4
2019-20,Delaware State,FALSE,-20.87,76.3,95.6,0.395,0.507,47.3,40.5,8.9,6.2,17.4,26.4
2019-20,Delaware,TRUE,-1.53,68.6,107.9,0.385,0.582,50.4,48.9,7.9,9.3,16.7,24.5
2019-20,Denver,FALSE,-10.06,71.6,95.4,0.291,0.525,48.3,45.1,8.1,7,17.4,20.8
2019-20,DePaul,TRUE,7.63,71.7,97.8,0.304,0.512,50.3,52.2,11.1,14.8,17.5,30.9
2019-20,Detroit Mercy,FALSE,-9.87,70.6,99,0.441,0.51,49.5,44.5,8.1,8.2,16.5,30.8
2019-20,Drake,TRUE,0.43,68,101.6,0.381,0.553,51.4,59.4,8.1,11.6,17,23.5
2019-20,Drexel,FALSE,-5.38,67.9,100.3,0.371,0.534,51.8,57.9,8.3,7,18.6,30.4
2019-20,Duke,TRUE,22.55,72.9,111.4,0.315,0.559,53.8,52.1,11.2,13.6,15.2,34.8
2019-20,Duquesne,TRUE,6.77,67.8,104.2,0.431,0.542,49.8,56.5,10.1,14.8,16,29.2
2019-20,East Carolina,FALSE,-2.27,70.7,95.6,0.328,0.511,50.3,57.2,9.1,9.2,17.1,27.3
2019-20,East Tennessee State,TRUE,7.63,68.2,111.9,0.388,0.57,53.4,51.3,12,10.9,15.3,32.7
2019-20,Eastern Illinois,TRUE,-5.08,70.9,104,0.324,0.536,50.4,50.4,10.7,11.5,15.3,29.2
2019-20,Eastern Kentucky,FALSE,-9.17,76.2,98,0.401,0.513,45.2,46.3,12.2,5.5,16.1,25.7
2019-20,Eastern Michigan,TRUE,-3.12,68.1,95.4,0.378,0.509,48.6,42.9,14.4,11.6,18.3,27.8
2019-20,Eastern Washington,TRUE,2.01,74.3,108,0.416,0.556,50.9,59.6,9.5,8.7,15,28.3
2019-20,Elon,FALSE,-7.81,67.3,101.8,0.493,0.536,48.2,56.3,7,6,15.3,23.5
2019-20,Evansville,FALSE,-7.04,67.9,96.7,0.424,0.527,46.6,52.5,6.8,5.7,16.6,20.3
2019-20,Fairfield,FALSE,-9.65,63.6,89.8,0.291,0.475,51.6,42.4,7.9,8.2,18.4,30.2
2019-20,Fairleigh Dickinson,FALSE,-9.94,69.3,103.4,0.357,0.546,48.3,45.2,9.1,9.4,16.4,26.8
2019-20,Florida A&M,FALSE,-12.17,70.8,93.3,0.238,0.487,48.6,41,10.3,5.2,18.1,31.2
2019-20,Florida Atlantic,TRUE,-1.66,70.2,100,0.422,0.523,51,47.6,10.3,5.8,16.4,28.9
2019-20,Florida Gulf Coast,FALSE,-10.26,66.8,91.5,0.416,0.5,49.2,55.8,9,12.4,20,28
2019-20,Florida International,TRUE,0.9,73.9,103.4,0.416,0.548,47.8,52.2,11.8,16.2,17.7,29.5
2019-20,Florida State,TRUE,17.28,69.7,107.3,0.354,0.553,51.9,48.5,12.5,15.9,16.3,33.4
2019-20,Florida,TRUE,14.94,66.3,107.5,0.368,0.555,52.4,46.5,8.6,11.1,15.5,31.1
2019-20,Fordham,FALSE,-3.58,65.2,88.8,0.417,0.478,47,54.3,10.7,9.2,16.9,21.3
2019-20,Fresno State,FALSE,2.08,65.3,103.8,0.49,0.532,52,52.2,7.4,11.1,16.4,30.5
2019-20,Furman,TRUE,6.79,69.3,110,0.463,0.579,47.8,53.9,11.8,8.5,14.7,23.6
2019-20,Gardner-Webb,TRUE,-5.56,67.7,104.1,0.39,0.549,49.7,54.1,9,13.7,15.9,27.1
2019-20,George Mason,TRUE,0.86,67.4,99.2,0.345,0.511,52.5,45.6,9,13.3,17.2,33.1
2019-20,George Washington,FALSE,-3.99,66.6,96.4,0.425,0.523,48.3,52.2,7.9,10.1,17.4,23
2019-20,Georgetown,FALSE,10.38,71.6,104.3,0.31,0.535,52.1,57,8.7,11.5,16.3,32.4
2019-20,Georgia Southern,TRUE,1.69,73.3,103.1,0.4,0.537,48.5,46.6,10.7,10.2,15.6,26.6
2019-20,Georgia State,TRUE,3.09,74,104.6,0.383,0.543,49.7,53.1,10.5,11.2,16.4,31.6
2019-20,Georgia Tech,TRUE,10.49,70.7,96.3,0.299,0.529,51.7,54.4,10,11.7,20,29.4
2019-20,Georgia,TRUE,8.28,72,103.8,0.383,0.54,51.4,49.3,9.7,8,17.3,32.3
2019-20,Gonzaga,TRUE,22.7,72.5,120.1,0.313,0.599,56.6,52.5,10.1,9.5,13.2,33.7
2019-20,Grambling,TRUE,-12.39,71.8,99.2,0.275,0.528,51.9,49.5,10.4,11.4,17.4,30.5
2019-20,Grand Canyon,FALSE,-6.32,67.8,103.2,0.33,0.548,48.2,48,7,3.7,15.1,23
2019-20,Green Bay,TRUE,-4.8,75.3,107.3,0.324,0.555,48.5,55.2,9.1,8.1,14.5,26.8
2019-20,Hampton,FALSE,-12.02,71.9,107,0.317,0.546,49.5,53.8,6.9,10,14.1,28.2
2019-20,Hartford,TRUE,-6.79,69.2,96,0.401,0.519,47,55.4,10.5,6.5,17.3,22.9
2019-20,Harvard,TRUE,3.06,68.9,104,0.378,0.546,53.4,45,9.2,14.1,17.2,30.4
2019-20,Hawaii,TRUE,-1.27,68.9,99.1,0.38,0.522,50.1,55.1,7.9,5.1,16.6,27.8
2019-20,High Point,FALSE,-16.31,67.7,96.7,0.354,0.506,51.3,55,7.5,11.9,18,32.2
2019-20,Hofstra,TRUE,3.06,68.9,110.8,0.378,0.562,50.8,46.8,10,5.7,14.2,30.3
2019-20,Holy Cross,FALSE,-18.07,68.9,94.5,0.377,0.514,47.6,47,7,7,18.3,25.1
2019-20,Houston Baptist,FALSE,-17.41,78,102.3,0.33,0.547,49.4,46.4,7.2,5.1,18.6,32.2
2019-20,Houston,TRUE,16.46,66.8,107.8,0.343,0.519,56.5,50.8,7.7,15.1,14.6,38.7
2019-20,Howard,FALSE,-21.88,71.9,96,0.374,0.518,45,54.8,7.5,9.2,17.9,26.4
2019-20,Idaho State,FALSE,-8.62,67.7,101.8,0.331,0.539,50.6,46.1,6.7,5.7,17.3,29.3
2019-20,Idaho,FALSE,-12.07,69.3,93.8,0.26,0.513,49.7,49,8,6.1,18.1,24.4
2019-20,Illinois-Chicago,TRUE,-3.74,70.5,97.4,0.377,0.533,51.3,56.1,8.1,12,19.5,27.9
2019-20,Illinois State,FALSE,-2.7,68.4,96.3,0.416,0.525,48.9,50.4,8.4,7.3,18.6,25.6
2019-20,Illinois,TRUE,15.27,67.5,106.6,0.309,0.528,55.3,50.7,7.2,7.3,15,35.8
2019-20,Incarnate Word,FALSE,-18.57,69.2,94,0.358,0.511,47.1,52.6,10.3,6.9,19.1,27.6
2019-20,Indiana State,TRUE,3.22,66.2,102.9,0.343,0.549,49.2,51.6,8.3,10,15.5,23.5
2019-20,Indiana,TRUE,15.07,68.7,103.6,0.296,0.528,54,51,8.1,12.6,15.7,32.4
2019-20,Iona,FALSE,-6.23,68.6,100.7,0.424,0.552,48.5,54.8,9.9,10.4,18.3,25.1
2019-20,Iowa State,FALSE,9.1,70.4,101.9,0.377,0.533,48.9,53,10.5,11.3,16.4,29.2
2019-20,Iowa,TRUE,16.07,70.6,110.2,0.376,0.554,51.5,63.9,8.7,10.6,14.7,32
2019-20,Purdue-Fort Wayne,FALSE,-7.87,69.5,98.6,0.446,0.519,51.3,50.2,10.7,8.3,17.3,28.5
2019-20,IUPUI,FALSE,-14.89,71.9,97.3,0.387,0.504,47.7,53.7,8.9,6.4,16.6,29.3
2019-20,Jackson State,FALSE,-10.91,71.1,94.6,0.292,0.498,47.9,46,11.4,10.2,15.9,26.2
2019-20,Jacksonville State,FALSE,-8.29,70,102.1,0.359,0.532,52.8,52,9,7.3,17.3,31.4
2019-20,Jacksonville,FALSE,-6.5,67.6,97.7,0.355,0.514,52.5,45.8,7.4,7.9,17.5,29.2
2019-20,James Madison,FALSE,-9.23,72.1,99.7,0.403,0.514,49.7,49.1,8.6,8.1,15.1,26.2
2019-20,Kansas State,FALSE,8.7,67.2,95.1,0.391,0.506,48.9,55.1,12.8,7.9,18.4,29.6
2019-20,Kansas,TRUE,24.96,67.9,109.4,0.329,0.564,54.7,50.8,11.2,13.6,16.2,32.8
2019-20,Kennesaw State,FALSE,-22.6,68.1,81.1,0.309,0.439,45.9,42,7.4,5.5,19,25.8
2019-20,Kent State,TRUE,3.68,70.1,107.2,0.405,0.551,50.7,50.2,9.6,11.2,15.5,30.7
2019-20,Kentucky,TRUE,15.78,68.5,107.9,0.266,0.561,53,52.2,7.6,13.6,15.8,30.8
2019-20,La Salle,TRUE,-0.23,69.8,96.2,0.416,0.513,49.6,55,11.4,8.9,18.1,28.6
2019-20,Lafayette,TRUE,-5.91,67.7,103.6,0.439,0.553,49.7,59.3,7,11.3,16,23.4
2019-20,Lamar,TRUE,-7.24,71.7,99.9,0.301,0.522,49.1,51.4,12.3,12.3,17.4,30.8
2019-20,Lehigh,FALSE,-10.93,69.5,97.5,0.291,0.527,50.7,48.9,7.8,7.1,17.6,26.3
2019-20,Liberty,TRUE,5.15,61.3,111.8,0.405,0.579,53.2,53,9.2,9.2,13.6,24.8
2019-20,Lipscomb,TRUE,-7.08,68.8,102,0.346,0.536,50.4,50.7,7.8,7.4,16.3,27.1
2019-20,Long Beach State,FALSE,-8.72,71.8,93.1,0.298,0.519,48,45.9,8.2,11.4,19.9,25.4
2019-20,Long Island University,FALSE,-8.38,73.9,101.2,0.461,0.551,46.2,54.3,9,8.2,16.9,21.5
2019-20,Longwood,FALSE,-12.45,68.5,96.5,0.481,0.521,48.7,48.5,9.7,6.7,17.5,23.6
2019-20,Louisiana,FALSE,-4.6,72.8,100.1,0.409,0.526,49.3,45.8,8.2,8.2,16.8,29
2019-20,Louisiana-Monroe,FALSE,-6.5,66.2,94.9,0.346,0.51,49.2,51.5,6.7,9.4,18,27
2019-20,Louisiana State,TRUE,14.43,70.8,112.8,0.343,0.568,54.3,44.9,8.8,10.6,15.1,35.1
2019-20,Louisiana Tech,TRUE,7.06,68.2,108.2,0.399,0.557,51.9,48.8,10.8,7.4,15.7,30.3
2019-20,Louisville,TRUE,17.94,67.1,109.4,0.38,0.557,54.5,53.5,7.5,7.9,15.4,32
2019-20,Loyola (IL),TRUE,5.7,65.7,103.4,0.312,0.574,49.7,56.9,11.9,5.4,17.7,21.4
2019-20,Loyola Marymount,FALSE,-1.09,64.7,98.9,0.347,0.546,50.6,49.5,9,7.4,19.3,27.5
2019-20,Loyola (MD),FALSE,-9.59,71.3,102.2,0.372,0.549,49.2,59.6,9.4,8,17,25.9
2019-20,Maine,FALSE,-11.88,66.2,92.1,0.432,0.499,50.4,62.1,10.4,11.4,19.6,28.5
2019-20,Manhattan,FALSE,-8.42,66.3,92.8,0.398,0.485,49.2,58,10.5,11.7,17.9,30.1
2019-20,Marist,FALSE,-12.22,65.5,90.5,0.4,0.487,49.3,49.3,10.2,9.9,18.4,25.9
2019-20,Marquette,TRUE,15.44,71.4,107.2,0.446,0.557,53.2,53.5,7.1,10.6,16.4,29.8
2019-20,Marshall,TRUE,1.7,75.5,100.1,0.386,0.526,48.5,50.6,10.7,14.3,17,27.9
2019-20,Maryland-Baltimore County,FALSE,-8.08,68,100.1,0.392,0.529,49.9,49.9,7.9,7.8,16.3,26.1
2019-20,Maryland-Eastern Shore,FALSE,-22.03,69.6,82,0.399,0.439,46.2,52.4,11,9.3,18.5,26.1
2019-20,Maryland,TRUE,17.82,67.7,106,0.431,0.532,52.9,55,6.8,11.8,14.3,31.5
2019-20,Massachusetts-Lowell,FALSE,-8.19,70.9,104,0.358,0.554,49.2,55.1,9.6,6.7,16.6,27.5
2019-20,Massachusetts,FALSE,1.12,69.2,98.2,0.402,0.522,47.3,54.4,9.8,8.2,16.7,25.7
2019-20,McNeese State,FALSE,-9.11,71.8,109.7,0.368,0.597,52.3,57.3,9.1,10.3,19.3,31.7
2019-20,Memphis,TRUE,12.16,73.1,97.7,0.352,0.532,52.2,56.5,10.6,15.3,19.6,30
2019-20,Mercer,TRUE,-3.13,70.4,101.9,0.364,0.542,53.2,54.4,9.4,7.6,17.9,31.1
2019-20,Merrimack,TRUE,-6.93,64.4,96.4,0.433,0.517,43.8,56.3,15.2,8.6,16.3,23.2
2019-20,Miami (FL),FALSE,6.63,68.7,101.2,0.372,0.525,47.2,38.9,8.4,9.4,15.1,26
2019-20,Miami (OH),FALSE,-4.17,69.2,102.5,0.412,0.524,48.8,47.1,7.4,6.8,14.4,25.9
2019-20,Michigan State,TRUE,21.92,69.4,109.4,0.375,0.56,55.1,65,7.4,13.4,15.6,32.8
2019-20,Michigan,TRUE,17.94,69.3,107,0.391,0.554,50.6,52.7,7.8,10.3,13.6,25
2019-20,Middle Tennessee,FALSE,-8.41,71.2,98.5,0.412,0.516,49,52.3,9.5,7.9,17,28.1
2019-20,Milwaukee,FALSE,-7.22,70.6,99.2,0.395,0.509,49.1,49.1,8.1,8.5,16.1,29.5
2019-20,Minnesota,FALSE,16.39,67.3,104.9,0.407,0.521,52.1,58.5,7,11.3,14.2,31.3
2019-20,Mississippi State,TRUE,12.21,67.3,109,0.28,0.559,55.1,51.7,8.3,14,17.5,37
2019-20,Mississippi Valley State,FALSE,-29.08,78.9,86.1,0.412,0.454,42.2,41.7,9.2,6.6,16.1,23.4
2019-20,Mississippi,FALSE,7.37,68.8,99.5,0.337,0.528,49.2,53.7,10.3,8,16.7,26.2
2019-20,Kansas City,TRUE,-6.07,66.7,102.5,0.354,0.546,48.2,51.4,11.9,9.4,16.9,26
2019-20,Missouri State,FALSE,3.5,68.6,102.6,0.338,0.533,54.6,46.4,9.3,7.7,17,31.9
2019-20,Missouri,FALSE,8.51,67.1,99.3,0.404,0.521,51.5,50.3,10,10,18,31.4
2019-20,Monmouth,TRUE,-4.51,72.1,98.5,0.369,0.513,47.1,52.8,11.1,8.5,15.6,25.5
2019-20,Montana State,TRUE,-5.01,68.2,97.8,0.328,0.541,50.9,48.7,8,6.8,18.5,22.9
2019-20,Montana,TRUE,0.59,69.4,100.8,0.273,0.549,48,46,9,9,15.6,19.6
2019-20,Morehead State,FALSE,-10.96,69.1,98.7,0.336,0.507,50.4,52.1,8.5,11.8,15.5,29
2019-20,Morgan State,FALSE,-12.82,71.4,97.4,0.312,0.509,53,47.7,7.8,12.6,19.2,35.1
2019-20,Mount St. Mary's,FALSE,-9.56,64.5,98.3,0.383,0.499,50,49.9,7.6,9.3,15.4,29.6
2019-20,Murray State,TRUE,1.99,69.7,107.4,0.318,0.568,54.5,54.1,8.1,10.7,17.2,29.5
2019-20,Navy,FALSE,-7.36,62.6,99.9,0.391,0.502,53.3,49.5,7.9,5.4,15.9,33.6
2019-20,Omaha,TRUE,-5.09,70.7,102.3,0.3,0.528,50.1,44.4,7.2,8.9,14.9,27.2
2019-20,Nebraska,FALSE,2.41,72.8,94.1,0.396,0.488,44,54.2,9.4,6.1,14.2,22.1
2019-20,Nevada-Las Vegas,TRUE,6.79,67.2,104.4,0.402,0.529,54.7,49.8,9,8.8,16.4,34
2019-20,Nevada,TRUE,8.91,71.7,107.2,0.429,0.561,51.8,55,7.1,10.5,14.9,25.2
2019-20,New Hampshire,TRUE,-7.6,69.7,97.9,0.418,0.502,54,52.9,6.8,6.1,15.9,29.4
2019-20,New Mexico State,TRUE,4.11,64.6,110,0.469,0.567,56.4,57.8,9.5,5.7,17.2,34.8
2019-20,New Mexico,TRUE,3.47,73,105.1,0.368,0.561,49.5,55.4,11.1,8.1,17.4,27.6
2019-20,New Orleans,FALSE,-14.08,72.8,103.6,0.265,0.551,47.7,55.8,10.6,5.5,16.9,28.6
2019-20,Niagara,FALSE,-11.02,66.5,97.9,0.366,0.528,41.1,49.7,10.3,6.5,14.5,17.7
2019-20,Nicholls State,TRUE,-3.87,73,104.6,0.372,0.537,48.9,46.3,13.5,10.1,15.9,30.8
2019-20,NJIT,FALSE,-10.14,67,94.8,0.333,0.486,48,46.2,8.5,8.4,14.3,25.1
2019-20,Norfolk State,TRUE,-7.76,70.3,99.9,0.413,0.518,51.2,53.8,11.1,7.4,17.1,31.1
2019-20,North Alabama,FALSE,-9,70,97.8,0.367,0.524,51,46.7,9.2,6.5,18.4,28.5
2019-20,UNC Asheville,FALSE,-10.31,71.2,105,0.385,0.549,45.7,40.1,11.5,6.4,14.3,24
2019-20,North Carolina A&T,TRUE,-9.66,75.2,95.2,0.319,0.504,49.2,57,10.7,10,17.6,28.8
2019-20,North Carolina Central,TRUE,-10.04,69.6,98.6,0.349,0.537,49.4,52.7,11.9,8.7,19,29
2019-20,UNC Greensboro,TRUE,5.92,69,106.1,0.422,0.519,52.1,46,13.3,13.7,14,33.8
2019-20,NC State,TRUE,12.05,70.6,105.3,0.356,0.537,49,49,10.8,11.6,14.7,28.8
2019-20,UNC Wilmington,FALSE,-9.31,69.6,97.5,0.336,0.522,48.1,49.2,8.9,8.4,16.6,24.1
2019-20,North Carolina,FALSE,9.45,70.4,101.1,0.289,0.5,55,54.6,7.8,9.9,15.2,35.3
2019-20,North Dakota State,TRUE,2.19,67.8,109.8,0.454,0.569,52.6,47,6.8,5.8,13.2,23.1
2019-20,North Dakota,FALSE,-6.24,70.5,105.4,0.407,0.565,51.9,49.6,6.4,5.5,16.7,26
2019-20,North Florida,TRUE,-0.57,69.6,112.5,0.522,0.578,48.8,58.2,7.1,8.2,14.9,28.4
2019-20,North Texas,TRUE,7.32,64.9,109,0.41,0.59,52.4,49.6,9.6,8.7,18.4,29.7
2019-20,Northeastern,TRUE,1.45,65.8,107.7,0.402,0.579,50.6,51.3,11.5,5.3,16.2,24.4
2019-20,Northern Arizona,TRUE,-4.65,67.7,104.4,0.347,0.537,50.7,51.4,9.6,5.9,14.9,27.5
2019-20,Northern Colorado,TRUE,5.72,65.9,111.8,0.461,0.572,51.4,49.7,7.6,5.5,13.5,25.4
2019-20,Northern Illinois,TRUE,-1.33,66.2,100.4,0.364,0.504,52.9,41.4,8.4,8.8,15.1,31.2
2019-20,Northern Iowa,TRUE,9.83,65.9,112.8,0.415,0.583,55.2,44.9,6.9,6.4,15.7,29.8
2019-20,Northern Kentucky,TRUE,0.28,68.7,104.6,0.453,0.533,49.7,53.7,11.7,5.4,15.5,30.4
2019-20,Northwestern State,TRUE,-10,74.5,100.9,0.365,0.543,50.7,48.4,7.8,10.8,19.1,31
2019-20,Northwestern,FALSE,5.35,66.7,96.5,0.339,0.502,46.9,57.1,5.9,9.6,14,22
2019-20,Notre Dame,TRUE,11.21,69,106.8,0.451,0.533,49.8,62.1,8.5,9.2,12.4,26.9
2019-20,Oakland,FALSE,-5.92,67.5,99,0.379,0.521,50,57.4,8.5,8.8,17.4,29.1
2019-20,Ohio State,TRUE,19.37,66.8,107.9,0.414,0.563,53.8,54.7,7.5,10.2,16.6,30.7
2019-20,Ohio,TRUE,0.74,68.8,103.8,0.425,0.546,51.3,57.3,9.3,6.8,16.3,27.1
2019-20,Oklahoma State,TRUE,12.01,68.5,98.7,0.337,0.52,50.6,50.1,9.9,12.1,17,29.3
2019-20,Oklahoma,TRUE,13.48,69.7,100.8,0.389,0.524,49.2,48,8.8,11.6,14.2,23.4
2019-20,Old Dominion,FALSE,0.02,67.5,96.4,0.331,0.486,53.6,44.3,10,9.3,15.4,30.8
2019-20,Oral Roberts,TRUE,2.16,71.5,111.1,0.378,0.545,51.8,45.2,8.8,7,12.3,31.3
2019-20,Oregon State,TRUE,9.7,66.6,106.9,0.349,0.559,49.4,59.4,9.3,13.7,15.3,26.5
2019-20,Oregon,TRUE,18.22,66.1,111.7,0.373,0.567,51.5,52,11.4,9.6,15.1,32.7
2019-20,Pacific,TRUE,3.81,65.9,103.1,0.283,0.527,56.3,45.4,8.5,11.8,15.5,33.5
2019-20,Penn State,TRUE,16.12,71.4,105.1,0.396,0.525,50.8,53.2,10.5,12.1,13.6,29.3
